record_id,question_id,decision,reason_codes,confidence,evidence_basis,status
pubmed:39141633,HRS1_PERIOPERATIVE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:39400653,HRS1_PERIOPERATIVE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:39548553,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:39817823,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39931805,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:40043583,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:40189047,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:40495208,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:40695569,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40793826,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:40981164,HRS1_PERIOPERATIVE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:41003992,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:41034912,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:41076308,HRS1_PERIOPERATIVE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:41133518,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:41192763,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:41553229,HRS1_PERIOPERATIVE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:42037222,HRS1_PERIOPERATIVE,retain,population|exposure|outcome,high,abstract,ok
pubmed:42341514,HRS1_PERIOPERATIVE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:4402736,HRS1_PERIOPERATIVE,deprioritize,off_topic|insufficient_abstract,low,title_only,ok
pubmed:4532204,HRS1_PERIOPERATIVE,deprioritize,off_topic|insufficient_abstract,low,title_only,ok
pubmed:4631363,HRS1_PERIOPERATIVE,deprioritize,off_topic|insufficient_abstract,low,title_only,ok
pubmed:4719819,HRS1_PERIOPERATIVE,uncertain,population|insufficient_abstract,low,title_only,ok
pubmed:5954926,HRS1_PERIOPERATIVE,deprioritize,population|off_topic|insufficient_abstract,low,title_only,ok
pubmed:6348818,HRS1_PERIOPERATIVE,retain,population|exposure|design_signal,low,abstract,ok
pubmed:825361,HRS1_PERIOPERATIVE,retain,population|exposure|insufficient_abstract,low,title_only,ok
pubmed:9549914,HRS1_PERIOPERATIVE,deprioritize,off_topic|insufficient_abstract,low,title_only,ok
pubmed:9549917,HRS1_PERIOPERATIVE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:11422925,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:11877593,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:14535226,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:14690253,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,low,abstract,ok
pubmed:15821423,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:16053010,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:16581343,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:17720098,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:18845368,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:19176796,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:19359080,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:19696220,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:19715929,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:19816042,HRS2_KIDNEY_DISEASE,retain,population|exposure|design_signal,low,abstract,ok
pubmed:20089499,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:20089502,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:20194238,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:20196499,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,low,abstract,ok
pubmed:20298505,HRS2_KIDNEY_DISEASE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:20533155,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:20586941,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:20851307,HRS2_KIDNEY_DISEASE,retain,population|exposure|design_signal,low,abstract,ok
pubmed:21323790,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,low,abstract,ok
pubmed:21543028,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:21546836,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:21617120,HRS2_KIDNEY_DISEASE,retain,population|exposure,low,abstract,ok
pubmed:21843148,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:22178174,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:22536772,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:22550196,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:22652728,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:22669774,HRS2_KIDNEY_DISEASE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:22695899,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:22786510,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:22837272,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:22962411,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:23626678,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:23664686,HRS2_KIDNEY_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:23703822,HRS2_KIDNEY_DISEASE,retain,exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:23855149,HRS2_KIDNEY_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:24241095,HRS2_KIDNEY_DISEASE,retain,population|exposure|design_signal,low,abstract,ok
pubmed:24290246,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:24646518,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:24665660,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:24862489,HRS2_KIDNEY_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:25317905,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:25599730,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:25609654,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25746727,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:25770176,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25874904,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:25884981,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26211501,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:26239363,HRS2_KIDNEY_DISEASE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:26498106,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26757660,HRS2_KIDNEY_DISEASE,uncertain,outcome|insufficient_abstract,low,title_only,ok
pubmed:26786148,HRS2_KIDNEY_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:27514606,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:27791225,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:27858927,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:27903997,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:27923526,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:27928454,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:28001186,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28160765,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28271466,HRS2_KIDNEY_DISEASE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:28346348,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:28375181,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,low,abstract,ok
pubmed:28574937,HRS2_KIDNEY_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:29484540,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:29779028,HRS2_KIDNEY_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:29961059,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:30056379,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:30125457,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:30181461,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:30229462,HRS2_KIDNEY_DISEASE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:30642029,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:30684283,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:31092669,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:31425172,HRS2_KIDNEY_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:31581752,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:31585781,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:31829927,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:31928802,HRS2_KIDNEY_DISEASE,retain,population|exposure,low,abstract,ok
pubmed:31996592,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:32162241,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:32659245,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:33121637,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:33142717,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:33367869,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:33597108,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:34155082,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:34254256,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:34286806,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:34343992,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:34378863,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:34469084,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:34578879,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:34669303,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:34704483,HRS2_KIDNEY_DISEASE,retain,population|exposure,low,abstract,ok
pubmed:34740538,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:34802788,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:34905018,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:35011106,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35073986,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:35597332,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35609996,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35745210,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:36041061,HRS2_KIDNEY_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:36749131,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:37202214,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:37408329,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:37870148,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:38056999,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38128853,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38199618,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:38728008,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:38810556,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38893451,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:38931153,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:39436083,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:39639196,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:39826005,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40011815,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40259348,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40381110,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40435579,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:40594210,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40690436,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:41032243,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:41201837,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:41367906,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:41683304,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:41692069,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:41813705,HRS2_KIDNEY_DISEASE,retain,population|exposure|human_signal,low,abstract,ok
pubmed:41851014,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:41933167,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:41961655,HRS2_KIDNEY_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:10221607,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:10565401,HRS3_PREGNANCY,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:10597956,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:10597957,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:10618814,HRS3_PREGNANCY,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:10632957,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:10791559,HRS3_PREGNANCY,deprioritize,population|outcome|off_topic,medium,abstract,ok
pubmed:10797835,HRS3_PREGNANCY,retain,population|exposure|outcome,low,abstract,ok
pubmed:10799405,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:10799410,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:10799411,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:11246572,HRS3_PREGNANCY,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:11389365,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:11710548,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:11986454,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:12069403,HRS3_PREGNANCY,retain,population|exposure|outcome,low,abstract,ok
pubmed:12577128,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:12589608,HRS3_PREGNANCY,retain,population|exposure|outcome,low,abstract,ok
pubmed:12592417,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
