retrieval_id,record_id,question_id,search_run_id,database,pmid,raw_file,status
RET-A1-PUBMED-656438,REC-PUBMED-656438,A1,pubmed_a1_designpilot_20260710,PubMed,656438,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-666891,REC-PUBMED-666891,A1,pubmed_a1_designpilot_20260710,PubMed,666891,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-646199,REC-PUBMED-646199,A1,pubmed_a1_designpilot_20260710,PubMed,646199,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-648034,REC-PUBMED-648034,A1,pubmed_a1_designpilot_20260710,PubMed,648034,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-638263,REC-PUBMED-638263,A1,pubmed_a1_designpilot_20260710,PubMed,638263,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-619911,REC-PUBMED-619911,A1,pubmed_a1_designpilot_20260710,PubMed,619911,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-15314786,REC-PUBMED-15314786,A1,pubmed_a1_designpilot_20260710,PubMed,15314786,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-689807,REC-PUBMED-689807,A1,pubmed_a1_designpilot_20260710,PubMed,689807,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-658784,REC-PUBMED-658784,A1,pubmed_a1_designpilot_20260710,PubMed,658784,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-629756,REC-PUBMED-629756,A1,pubmed_a1_designpilot_20260710,PubMed,629756,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-629029,REC-PUBMED-629029,A1,pubmed_a1_designpilot_20260710,PubMed,629029,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-341326,REC-PUBMED-341326,A1,pubmed_a1_designpilot_20260710,PubMed,341326,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-35048,REC-PUBMED-35048,A1,pubmed_a1_designpilot_20260710,PubMed,35048,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-911605,REC-PUBMED-911605,A1,pubmed_a1_designpilot_20260710,PubMed,911605,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-907786,REC-PUBMED-907786,A1,pubmed_a1_designpilot_20260710,PubMed,907786,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-901759,REC-PUBMED-901759,A1,pubmed_a1_designpilot_20260710,PubMed,901759,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-409369,REC-PUBMED-409369,A1,pubmed_a1_designpilot_20260710,PubMed,409369,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-877599,REC-PUBMED-877599,A1,pubmed_a1_designpilot_20260710,PubMed,877599,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-873170,REC-PUBMED-873170,A1,pubmed_a1_designpilot_20260710,PubMed,873170,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-923374,REC-PUBMED-923374,A1,pubmed_a1_designpilot_20260710,PubMed,923374,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-901699,REC-PUBMED-901699,A1,pubmed_a1_designpilot_20260710,PubMed,901699,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-884934,REC-PUBMED-884934,A1,pubmed_a1_designpilot_20260710,PubMed,884934,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-870684,REC-PUBMED-870684,A1,pubmed_a1_designpilot_20260710,PubMed,870684,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-859820,REC-PUBMED-859820,A1,pubmed_a1_designpilot_20260710,PubMed,859820,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-878725,REC-PUBMED-878725,A1,pubmed_a1_designpilot_20260710,PubMed,878725,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-617783,REC-PUBMED-617783,A1,pubmed_a1_designpilot_20260710,PubMed,617783,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-616752,REC-PUBMED-616752,A1,pubmed_a1_designpilot_20260710,PubMed,616752,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-337364,REC-PUBMED-337364,A1,pubmed_a1_designpilot_20260710,PubMed,337364,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-303522,REC-PUBMED-303522,A1,pubmed_a1_designpilot_20260710,PubMed,303522,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-993854,REC-PUBMED-993854,A1,pubmed_a1_designpilot_20260710,PubMed,993854,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-16359,REC-PUBMED-16359,A1,pubmed_a1_designpilot_20260710,PubMed,16359,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-977568,REC-PUBMED-977568,A1,pubmed_a1_designpilot_20260710,PubMed,977568,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1009028,REC-PUBMED-1009028,A1,pubmed_a1_designpilot_20260710,PubMed,1009028,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-989968,REC-PUBMED-989968,A1,pubmed_a1_designpilot_20260710,PubMed,989968,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-942237,REC-PUBMED-942237,A1,pubmed_a1_designpilot_20260710,PubMed,942237,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-937880,REC-PUBMED-937880,A1,pubmed_a1_designpilot_20260710,PubMed,937880,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-177420,REC-PUBMED-177420,A1,pubmed_a1_designpilot_20260710,PubMed,177420,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1267852,REC-PUBMED-1267852,A1,pubmed_a1_designpilot_20260710,PubMed,1267852,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1267851,REC-PUBMED-1267851,A1,pubmed_a1_designpilot_20260710,PubMed,1267851,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1266879,REC-PUBMED-1266879,A1,pubmed_a1_designpilot_20260710,PubMed,1266879,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-766893,REC-PUBMED-766893,A1,pubmed_a1_designpilot_20260710,PubMed,766893,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1245477,REC-PUBMED-1245477,A1,pubmed_a1_designpilot_20260710,PubMed,1245477,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1257593,REC-PUBMED-1257593,A1,pubmed_a1_designpilot_20260710,PubMed,1257593,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1032634,REC-PUBMED-1032634,A1,pubmed_a1_designpilot_20260710,PubMed,1032634,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1001726,REC-PUBMED-1001726,A1,pubmed_a1_designpilot_20260710,PubMed,1001726,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-989457,REC-PUBMED-989457,A1,pubmed_a1_designpilot_20260710,PubMed,989457,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-798275,REC-PUBMED-798275,A1,pubmed_a1_designpilot_20260710,PubMed,798275,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-798207,REC-PUBMED-798207,A1,pubmed_a1_designpilot_20260710,PubMed,798207,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-779597,REC-PUBMED-779597,A1,pubmed_a1_designpilot_20260710,PubMed,779597,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-54416,REC-PUBMED-54416,A1,pubmed_a1_designpilot_20260710,PubMed,54416,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1204832,REC-PUBMED-1204832,A1,pubmed_a1_designpilot_20260710,PubMed,1204832,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1239095,REC-PUBMED-1239095,A1,pubmed_a1_designpilot_20260710,PubMed,1239095,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-812196,REC-PUBMED-812196,A1,pubmed_a1_designpilot_20260710,PubMed,812196,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1189983,REC-PUBMED-1189983,A1,pubmed_a1_designpilot_20260710,PubMed,1189983,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1187683,REC-PUBMED-1187683,A1,pubmed_a1_designpilot_20260710,PubMed,1187683,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1182092,REC-PUBMED-1182092,A1,pubmed_a1_designpilot_20260710,PubMed,1182092,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1164240,REC-PUBMED-1164240,A1,pubmed_a1_designpilot_20260710,PubMed,1164240,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1099483,REC-PUBMED-1099483,A1,pubmed_a1_designpilot_20260710,PubMed,1099483,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-50323,REC-PUBMED-50323,A1,pubmed_a1_designpilot_20260710,PubMed,50323,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1142015,REC-PUBMED-1142015,A1,pubmed_a1_designpilot_20260710,PubMed,1142015,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-52345,REC-PUBMED-52345,A1,pubmed_a1_designpilot_20260710,PubMed,52345,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1141226,REC-PUBMED-1141226,A1,pubmed_a1_designpilot_20260710,PubMed,1141226,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1126944,REC-PUBMED-1126944,A1,pubmed_a1_designpilot_20260710,PubMed,1126944,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1127807,REC-PUBMED-1127807,A1,pubmed_a1_designpilot_20260710,PubMed,1127807,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-237537,REC-PUBMED-237537,A1,pubmed_a1_designpilot_20260710,PubMed,237537,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1125189,REC-PUBMED-1125189,A1,pubmed_a1_designpilot_20260710,PubMed,1125189,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1079157,REC-PUBMED-1079157,A1,pubmed_a1_designpilot_20260710,PubMed,1079157,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-1129252,REC-PUBMED-1129252,A1,pubmed_a1_designpilot_20260710,PubMed,1129252,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-4450191,REC-PUBMED-4450191,A1,pubmed_a1_designpilot_20260710,PubMed,4450191,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-4441421,REC-PUBMED-4441421,A1,pubmed_a1_designpilot_20260710,PubMed,4441421,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-4479598,REC-PUBMED-4479598,A1,pubmed_a1_designpilot_20260710,PubMed,4479598,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_001.xml,design_pilot_not_final_search
RET-A1-PUBMED-4216730,REC-PUBMED-4216730,A1,pubmed_a1_designpilot_20260710,PubMed,4216730,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4441396,REC-PUBMED-4441396,A1,pubmed_a1_designpilot_20260710,PubMed,4441396,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4425352,REC-PUBMED-4425352,A1,pubmed_a1_designpilot_20260710,PubMed,4425352,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4219283,REC-PUBMED-4219283,A1,pubmed_a1_designpilot_20260710,PubMed,4219283,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4419782,REC-PUBMED-4419782,A1,pubmed_a1_designpilot_20260710,PubMed,4419782,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4853124,REC-PUBMED-4853124,A1,pubmed_a1_designpilot_20260710,PubMed,4853124,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4412315,REC-PUBMED-4412315,A1,pubmed_a1_designpilot_20260710,PubMed,4412315,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4528109,REC-PUBMED-4528109,A1,pubmed_a1_designpilot_20260710,PubMed,4528109,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4851098,REC-PUBMED-4851098,A1,pubmed_a1_designpilot_20260710,PubMed,4851098,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4545538,REC-PUBMED-4545538,A1,pubmed_a1_designpilot_20260710,PubMed,4545538,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4155625,REC-PUBMED-4155625,A1,pubmed_a1_designpilot_20260710,PubMed,4155625,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4833656,REC-PUBMED-4833656,A1,pubmed_a1_designpilot_20260710,PubMed,4833656,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4851787,REC-PUBMED-4851787,A1,pubmed_a1_designpilot_20260710,PubMed,4851787,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4408104,REC-PUBMED-4408104,A1,pubmed_a1_designpilot_20260710,PubMed,4408104,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4824903,REC-PUBMED-4824903,A1,pubmed_a1_designpilot_20260710,PubMed,4824903,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4815864,REC-PUBMED-4815864,A1,pubmed_a1_designpilot_20260710,PubMed,4815864,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4617407,REC-PUBMED-4617407,A1,pubmed_a1_designpilot_20260710,PubMed,4617407,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4617406,REC-PUBMED-4617406,A1,pubmed_a1_designpilot_20260710,PubMed,4617406,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4617405,REC-PUBMED-4617405,A1,pubmed_a1_designpilot_20260710,PubMed,4617405,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4137288,REC-PUBMED-4137288,A1,pubmed_a1_designpilot_20260710,PubMed,4137288,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4148690,REC-PUBMED-4148690,A1,pubmed_a1_designpilot_20260710,PubMed,4148690,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4206203,REC-PUBMED-4206203,A1,pubmed_a1_designpilot_20260710,PubMed,4206203,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4800233,REC-PUBMED-4800233,A1,pubmed_a1_designpilot_20260710,PubMed,4800233,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-19999738,REC-PUBMED-19999738,A1,pubmed_a1_designpilot_20260710,PubMed,19999738,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4769502,REC-PUBMED-4769502,A1,pubmed_a1_designpilot_20260710,PubMed,4769502,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4719463,REC-PUBMED-4719463,A1,pubmed_a1_designpilot_20260710,PubMed,4719463,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4584765,REC-PUBMED-4584765,A1,pubmed_a1_designpilot_20260710,PubMed,4584765,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4764367,REC-PUBMED-4764367,A1,pubmed_a1_designpilot_20260710,PubMed,4764367,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4718672,REC-PUBMED-4718672,A1,pubmed_a1_designpilot_20260710,PubMed,4718672,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4710371,REC-PUBMED-4710371,A1,pubmed_a1_designpilot_20260710,PubMed,4710371,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4581196,REC-PUBMED-4581196,A1,pubmed_a1_designpilot_20260710,PubMed,4581196,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4146584,REC-PUBMED-4146584,A1,pubmed_a1_designpilot_20260710,PubMed,4146584,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
RET-A1-PUBMED-4702571,REC-PUBMED-4702571,A1,pubmed_a1_designpilot_20260710,PubMed,4702571,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_002.xml,design_pilot_not_final_search
